"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4112013";"";"None";"570.07";"1";"3.78";"BDBM240779";"CN=S(=O)(c1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1)N(C)C";"EC50";"'='";"90.0";"nM";"7.05";"";"420110";"UO_0000065";"12.36";"0.25";"3.27";"5.77";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"90.0"
"CHEMBL4107664";"";"None";"593.07";"1";"3.93";"BDBM240785";"N#CN=S1(=O)CCCN1c1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"202.0";"nM";"6.70";"";"420112";"UO_0000065";"11.29";"0.22";"2.76";"4.59";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"202.0"
"CHEMBL3986871";"";"None";"345.79";"0";"3.66";"2; PF-06885249";"COc1nc(N(C)C)ccc1-c1cc2c(C(=O)O)c[nH]c2cc1Cl";"EC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"18.95";"0.37";"2.89";"8.35";"0";"CHEMBL4234629";"Activation of AMPK in cryopreserved human hepatocytes assessed as increase in phosphorylation of acetyl-CoA carboxylase at Ser79 residue after 1 hr by Meso Scale Discovery assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4229467";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.28"
"CHEMBL4115139";"";"None";"596.11";"1";"4.64";"BDBM240771";"CS(=O)(=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1)NC1CCC1";"EC50";"'='";"37.0";"nM";"7.43";"";"420102";"UO_0000065";"12.47";"0.25";"2.79";"5.68";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"37.0"
"CHEMBL4108868";"";"None";"557.03";"1";"3.11";"BDBM240775";"CNS(C)(=O)=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)nc1";"EC50";"'='";"62.0";"nM";"7.21";"";"420106";"UO_0000065";"12.94";"0.26";"4.10";"5.01";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"62.0"
"CHEMBL4106759";"";"None";"582.08";"1";"4.20";"BDBM240769";"CS(=O)(=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1)N1CCC1";"EC50";"'='";"15.0";"nM";"7.82";"";"420100";"UO_0000065";"13.44";"0.27";"3.62";"6.40";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"15.0"
"CHEMBL752";"ADENOSINE PHOSPHATE";"4.0";"347.22";"0";"-1.86";"AMP";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O";"EC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"15.06";"0.31";"7.09";"2.81";"0";"CHEMBL1696444";"Activation of human AMPK after 15 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1687696";"1";"Scientific Literature";"ACS Med Chem Lett";"2010";"None";"";"";"";"5.9"
"CHEMBL4109617";"";"None";"598.08";"1";"3.38";"BDBM240780";"CS(=O)(=Nc1cnc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)nc1)N1CCCC1";"EC50";"'='";"48.0";"nM";"7.32";"";"420111";"UO_0000065";"12.24";"0.24";"3.94";"4.95";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"48.0"
"CHEMBL4109888";"";"None";"570.07";"1";"4.06";"BDBM240765";"CN(C)S(C)(=O)=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"26.0";"nM";"7.58";"";"420096";"UO_0000065";"13.31";"0.27";"3.53";"6.21";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"26.0"
"CHEMBL4108503";"";"None";"582.08";"1";"4.02";"BDBM240778";"N=S1(=O)CCCN1Cc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"52.0";"nM";"7.28";"";"420109";"UO_0000065";"12.51";"0.25";"3.26";"5.45";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"52.0"
"CHEMBL3393142";"";"None";"331.77";"0";"4.77";"33";"O=C(O)c1ccc2c(c1)C1(CC1)CC(c1cc(Cl)ccc1F)N2";"EC50";"'='";"1240.0";"nM";"5.91";"";"";"UO_0000065";"17.80";"0.35";"1.14";"11.97";"0";"CHEMBL3859884";"Activation of recombinant AMPK (unknown origin) after 30 mins in presence of [gamma33P]ATP by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3856285";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"1.24"
"CHEMBL4109776";"";"None";"556.04";"1";"3.71";"BDBM240766";"CNS(C)(=O)=Nc1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"20.0";"nM";"7.70";"";"420097";"UO_0000065";"13.85";"0.28";"3.99";"5.88";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"20.0"
"CHEMBL4111692";"";"None";"556.04";"1";"3.73";"BDBM240776";"CN(C)S(=N)(=O)c1ccc(-c2ccc(-c3nc4[nH]c(O[C@@H]5CO[C@H]6[C@@H]5OC[C@H]6O)nc4cc3Cl)cc2)cc1";"EC50";"'='";"2.0";"nM";"8.70";"";"420107";"UO_0000065";"15.64";"0.31";"4.97";"6.51";"0";"CHEMBL3888860";"Activation Assay: In the 384-well plates 1.25 μl of test compound in assay buffer was mixed with 1.25 μl of AMPK and 1.25 μl of the peptide (final concentration of 1 μM) and 1.25 μl of ATP (final concentration of 30 μM), both dissolved in assay buffer. This step was followed by an incubation time of 60 min. Then 5 μl of ADP Glo Reagent was added. This was followed by 40 min of incubation. Then 10 μl of Kinase Detection Reagent was admixed. The plates were sealed and after an incubation period of 30 min, the luminescence signal was measured in an Envision reader. All incubation steps were accomplished at room temperature. Assay buffer: 20 mM HEPES pH 7.0, 0.025% BSA, 15 mM MgCl2, 0.01% Brij.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886866";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"2.0"
